# LinkTermination.txt
# Date: 2025-12-05 16:48:30 GMT 
# © 2025 Unicode®, Inc.
# Unicode and the Unicode Logo are registered trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
#
# The usage and stability of these values is covered in https://www.unicode.org/reports/tr58/
#

# ================================================

# Property:	LinkTermination

#  All code points not explicitly listed for LinkTermination
#  have the value Hard.

# @missing: 0000..10FFFF; Hard

# ================================================

0360..0361    ; Include # 1.1    [2] COMBINING DOUBLE TILDE..COMBINING DOUBLE INVERTED BREVE
0362          ; Include # 3.0        COMBINING DOUBLE RIGHTWARDS ARROW BELOW
0363..036F    ; Include # 3.2   [13] COMBINING LATIN SMALL LETTER A..COMBINING LATIN SMALL LETTER X
0370..0373    ; Include # 5.1    [4] GREEK CAPITAL LETTER HETA..GREEK SMALL LETTER ARCHAIC SAMPI
0374..0375    ; Include # 1.1    [2] GREEK NUMERAL SIGN..GREEK LOWER NUMERAL SIGN
0376..0377    ; Include # 5.1    [2] GREEK CAPITAL LETTER PAMPHYLIAN DIGAMMA..GREEK SMALL LETTER PAMPHYLIAN DIGAMMA
037A          ; Include # 1.1        GREEK YPOGEGRAMMENI
037B..037D    ; Include # 5.0    [3] GREEK SMALL REVERSED LUNATE SIGMA SYMBOL..GREEK SMALL REVERSED DOTTED LUNATE SIGMA SYMBOL
037F          ; Include # 7.0        GREEK CAPITAL LETTER YOT
0384..0386    ; Include # 1.1    [3] GREEK TONOS..GREEK CAPITAL LETTER ALPHA WITH TONOS
0388..038A    ; Include # 1.1    [3] GREEK CAPITAL LETTER EPSILON WITH TONOS..GREEK CAPITAL LETTER IOTA WITH TONOS
038C          ; Include # 1.1        GREEK CAPITAL LETTER OMICRON WITH TONOS
038E..03A1    ; Include # 1.1   [20] GREEK CAPITAL LETTER UPSILON WITH TONOS..GREEK CAPITAL LETTER RHO
03A3..03CE    ; Include # 1.1   [44] GREEK CAPITAL LETTER SIGMA..GREEK SMALL LETTER OMEGA WITH TONOS
03CF          ; Include # 5.1        GREEK CAPITAL KAI SYMBOL
03D0..03D6    ; Include # 1.1    [7] GREEK BETA SYMBOL..GREEK PI SYMBOL
03D7          ; Include # 3.0        GREEK KAI SYMBOL
03D8..03D9    ; Include # 3.2    [2] GREEK LETTER ARCHAIC KOPPA..GREEK SMALL LETTER ARCHAIC KOPPA
03DA          ; Include # 1.1        GREEK LETTER STIGMA
03DB          ; Include # 3.0        GREEK SMALL LETTER STIGMA
03DC          ; Include # 1.1        GREEK LETTER DIGAMMA
03DD          ; Include # 3.0        GREEK SMALL LETTER DIGAMMA
03DE          ; Include # 1.1        GREEK LETTER KOPPA
03DF          ; Include # 3.0        GREEK SMALL LETTER KOPPA
03E0          ; Include # 1.1        GREEK LETTER SAMPI
03E1          ; Include # 3.0        GREEK SMALL LETTER SAMPI
03E2..03F3    ; Include # 1.1   [18] COPTIC CAPITAL LETTER SHEI..GREEK LETTER YOT
03F4..03F5    ; Include # 3.1    [2] GREEK CAPITAL THETA SYMBOL..GREEK LUNATE EPSILON SYMBOL
03F6          ; Include # 3.2        GREEK REVERSED LUNATE EPSILON SYMBOL
03F7..03FB    ; Include # 4.0    [5] GREEK CAPITAL LETTER SHO..GREEK SMALL LETTER SAN
03FC..03FF    ; Include # 4.1    [4] GREEK RHO WITH STROKE SYMBOL..GREEK CAPITAL REVERSED DOTTED LUNATE SIGMA SYMBOL
0400          ; Include # 3.0        CYRILLIC CAPITAL LETTER IE WITH GRAVE
0401..040C    ; Include # 1.1   [12] CYRILLIC CAPITAL LETTER IO..CYRILLIC CAPITAL LETTER KJE
040D          ; Include # 3.0        CYRILLIC CAPITAL LETTER I WITH GRAVE
040E..044F    ; Include # 1.1   [66] CYRILLIC CAPITAL LETTER SHORT U..CYRILLIC SMALL LETTER YA
0450          ; Include # 3.0        CYRILLIC SMALL LETTER IE WITH GRAVE
0451..045C    ; Include # 1.1   [12] CYRILLIC SMALL LETTER IO..CYRILLIC SMALL LETTER KJE
045D          ; Include # 3.0        CYRILLIC SMALL LETTER I WITH GRAVE
045E..0486    ; Include # 1.1   [41] CYRILLIC SMALL LETTER SHORT U..COMBINING CYRILLIC PSILI PNEUMATA
0487          ; Include # 5.1        COMBINING CYRILLIC POKRYTIE
0488..0489    ; Include # 3.0    [2] COMBINING CYRILLIC HUNDRED THOUSANDS SIGN..COMBINING CYRILLIC MILLIONS SIGN
048A..048B    ; Include # 3.2    [2] CYRILLIC CAPITAL LETTER SHORT I WITH TAIL..CYRILLIC SMALL LETTER SHORT I WITH TAIL
048C..048F    ; Include # 3.0    [4] CYRILLIC CAPITAL LETTER SEMISOFT SIGN..CYRILLIC SMALL LETTER ER WITH TICK
0490..04C4    ; Include # 1.1   [53] CYRILLIC CAPITAL LETTER GHE WITH UPTURN..CYRILLIC SMALL LETTER KA WITH HOOK
04C5..04C6    ; Include # 3.2    [2] CYRILLIC CAPITAL LETTER EL WITH TAIL..CYRILLIC SMALL LETTER EL WITH TAIL
04C7..04C8    ; Include # 1.1    [2] CYRILLIC CAPITAL LETTER EN WITH HOOK..CYRILLIC SMALL LETTER EN WITH HOOK
04C9..04CA    ; Include # 3.2    [2] CYRILLIC CAPITAL LETTER EN WITH TAIL..CYRILLIC SMALL LETTER EN WITH TAIL
04CB..04CC    ; Include # 1.1    [2] CYRILLIC CAPITAL LETTER KHAKASSIAN CHE..CYRILLIC SMALL LETTER KHAKASSIAN CHE
04CD..04CE    ; Include # 3.2    [2] CYRILLIC CAPITAL LETTER EM WITH TAIL..CYRILLIC SMALL LETTER EM WITH TAIL
04CF          ; Include # 5.0        CYRILLIC SMALL LETTER PALOCHKA
04D0..04EB    ; Include # 1.1   [28] CYRILLIC CAPITAL LETTER A WITH BREVE..CYRILLIC SMALL LETTER BARRED O WITH DIAERESIS
04EC..04ED    ; Include # 3.0    [2] CYRILLIC CAPITAL LETTER E WITH DIAERESIS..CYRILLIC SMALL LETTER E WITH DIAERESIS
04EE..04F5    ; Include # 1.1    [8] CYRILLIC CAPITAL LETTER U WITH MACRON..CYRILLIC SMALL LETTER CHE WITH DIAERESIS
04F6..04F7    ; Include # 4.1    [2] CYRILLIC CAPITAL LETTER GHE WITH DESCENDER..CYRILLIC SMALL LETTER GHE WITH DESCENDER
04F8..04F9    ; Include # 1.1    [2] CYRILLIC CAPITAL LETTER YERU WITH DIAERESIS..CYRILLIC SMALL LETTER YERU WITH DIAERESIS
04FA..04FF    ; Include # 5.0    [6] CYRILLIC CAPITAL LETTER GHE WITH STROKE AND HOOK..CYRILLIC SMALL LETTER HA WITH STROKE
0500..050F    ; Include # 3.2   [16] CYRILLIC CAPITAL LETTER KOMI DE..CYRILLIC SMALL LETTER KOMI TJE
0510..0513    ; Include # 5.0    [4] CYRILLIC CAPITAL LETTER REVERSED ZE..CYRILLIC SMALL LETTER EL WITH HOOK
0514..0523    ; Include # 5.1   [16] CYRILLIC CAPITAL LETTER LHA..CYRILLIC SMALL LETTER EN WITH MIDDLE HOOK
0524..0525    ; Include # 5.2    [2] CYRILLIC CAPITAL LETTER PE WITH DESCENDER..CYRILLIC SMALL LETTER PE WITH DESCENDER
0526..0527    ; Include # 6.0    [2] CYRILLIC CAPITAL LETTER SHHA WITH DESCENDER..CYRILLIC SMALL LETTER SHHA WITH DESCENDER
0528..052F    ; Include # 7.0    [8] CYRILLIC CAPITAL LETTER EN WITH LEFT HOOK..CYRILLIC SMALL LETTER EL WITH DESCENDER
0531..0556    ; Include # 1.1   [38] ARMENIAN CAPITAL LETTER AYB..ARMENIAN CAPITAL LETTER FEH
0559..055F    ; Include # 1.1    [7] ARMENIAN MODIFIER LETTER LEFT HALF RING..ARMENIAN ABBREVIATION MARK
0560          ; Include # 11.0       ARMENIAN SMALL LETTER TURNED AYB
0561..0587    ; Include # 1.1   [39] ARMENIAN SMALL LETTER AYB..ARMENIAN SMALL LIGATURE ECH YIWN
0588          ; Include # 11.0       ARMENIAN SMALL LETTER YI WITH STROKE
058A          ; Include # 3.0        ARMENIAN HYPHEN
058D..058E    ; Include # 7.0    [2] RIGHT-FACING ARMENIAN ETERNITY SIGN..LEFT-FACING ARMENIAN ETERNITY SIGN
058F          ; Include # 6.1        ARMENIAN DRAM SIGN
0591..05A1    ; Include # 2.0   [17] HEBREW ACCENT ETNAHTA..HEBREW ACCENT PAZER
05A2          ; Include # 4.1        HEBREW ACCENT ATNAH HAFUKH
05A3..05AF    ; Include # 2.0   [13] HEBREW ACCENT MUNAH..HEBREW MARK MASORA CIRCLE
05B0..05B9    ; Include # 1.1   [10] HEBREW POINT SHEVA..HEBREW POINT HOLAM
05BA          ; Include # 5.0        HEBREW POINT HOLAM HASER FOR VAV
05BB..05C2    ; Include # 1.1    [8] HEBREW POINT QUBUTS..HEBREW POINT SIN DOT
05C4          ; Include # 2.0        HEBREW MARK UPPER DOT
05C5..05C7    ; Include # 4.1    [3] HEBREW MARK LOWER DOT..HEBREW POINT QAMATS QATAN
05D0..05EA    ; Include # 1.1   [27] HEBREW LETTER ALEF..HEBREW LETTER TAV
05EF          ; Include # 11.0       HEBREW YOD TRIANGLE
05F0..05F4    ; Include # 1.1    [5] HEBREW LIGATURE YIDDISH DOUBLE VAV..HEBREW PUNCTUATION GERSHAYIM
0600..0603    ; Include # 4.0    [4] ARABIC NUMBER SIGN..ARABIC SIGN SAFHA
0604          ; Include # 6.1        ARABIC SIGN SAMVAT
0605          ; Include # 7.0        ARABIC NUMBER MARK ABOVE
0606..060A    ; Include # 5.1    [5] ARABIC-INDIC CUBE ROOT..ARABIC-INDIC PER TEN THOUSAND SIGN
060B          ; Include # 4.1        AFGHANI SIGN
060D..0615    ; Include # 4.0    [9] ARABIC DATE SEPARATOR..ARABIC SMALL HIGH TAH
0616..061A    ; Include # 5.1    [5] ARABIC SMALL HIGH LIGATURE ALEF WITH LAM WITH YEH..ARABIC SMALL KASRA
061C          ; Include # 6.3        ARABIC LETTER MARK
0620          ; Include # 6.0        ARABIC LETTER KASHMIRI YEH
0621..063A    ; Include # 1.1   [26] ARABIC LETTER HAMZA..ARABIC LETTER GHAIN
063B..063F    ; Include # 5.1    [5] ARABIC LETTER KEHEH WITH TWO DOTS ABOVE..ARABIC LETTER FARSI YEH WITH THREE DOTS ABOVE
0640..0652    ; Include # 1.1   [19] ARABIC TATWEEL..ARABIC SUKUN
0653..0655    ; Include # 3.0    [3] ARABIC MADDAH ABOVE..ARABIC HAMZA BELOW
0656..0658    ; Include # 4.0    [3] ARABIC SUBSCRIPT ALEF..ARABIC MARK NOON GHUNNA
0659..065E    ; Include # 4.1    [6] ARABIC ZWARAKAY..ARABIC FATHA WITH TWO DOTS
065F          ; Include # 6.0        ARABIC WAVY HAMZA BELOW
0660..066D    ; Include # 1.1   [14] ARABIC-INDIC DIGIT ZERO..ARABIC FIVE POINTED STAR
066E..066F    ; Include # 3.2    [2] ARABIC LETTER DOTLESS BEH..ARABIC LETTER DOTLESS QAF
0670..0672    ; Include # 1.1    [3] ARABIC LETTER SUPERSCRIPT ALEF..ARABIC LETTER ALEF WITH WAVY HAMZA ABOVE
0674..06B7    ; Include # 1.1   [68] ARABIC LETTER HIGH HAMZA..ARABIC LETTER LAM WITH THREE DOTS ABOVE
06B8..06B9    ; Include # 3.0    [2] ARABIC LETTER LAM WITH THREE DOTS BELOW..ARABIC LETTER NOON WITH DOT BELOW
06BA..06BE    ; Include # 1.1    [5] ARABIC LETTER NOON GHUNNA..ARABIC LETTER HEH DOACHASHMEE
06BF          ; Include # 3.0        ARABIC LETTER TCHEH WITH DOT ABOVE
06C0..06CE    ; Include # 1.1   [15] ARABIC LETTER HEH WITH YEH ABOVE..ARABIC LETTER YEH WITH SMALL V
06CF          ; Include # 3.0        ARABIC LETTER WAW WITH DOT ABOVE
06D0..06D3    ; Include # 1.1    [4] ARABIC LETTER E..ARABIC LETTER YEH BARREE WITH HAMZA ABOVE
06D5..06DC    ; Include # 1.1    [8] ARABIC LETTER AE..ARABIC SMALL HIGH SEEN
06DD          ; Include # 1.1        ARABIC END OF AYAH
06DE..06ED    ; Include # 1.1   [16] ARABIC START OF RUB EL HIZB..ARABIC SMALL LOW MEEM
06EE..06EF    ; Include # 4.0    [2] ARABIC LETTER DAL WITH INVERTED V..ARABIC LETTER REH WITH INVERTED V
06F0..06F9    ; Include # 1.1   [10] EXTENDED ARABIC-INDIC DIGIT ZERO..EXTENDED ARABIC-INDIC DIGIT NINE
06FA..06FE    ; Include # 3.0    [5] ARABIC LETTER SHEEN WITH DOT BELOW..ARABIC SIGN SINDHI POSTPOSITION MEN
06FF          ; Include # 4.0        ARABIC LETTER HEH WITH INVERTED V
070B          ; Include # 3.0        SYRIAC HARKLEAN OBELUS
070D          ; Include # 3.0        SYRIAC HARKLEAN ASTERISCUS
070F          ; Include # 3.0        SYRIAC ABBREVIATION MARK
0710..072C    ; Include # 3.0   [29] SYRIAC LETTER ALAPH..SYRIAC LETTER TAW
072D..072F    ; Include # 4.0    [3] SYRIAC LETTER PERSIAN BHETH..SYRIAC LETTER PERSIAN DHALATH
0730..074A    ; Include # 3.0   [27] SYRIAC PTHAHA ABOVE..SYRIAC BARREKH
074D..074F    ; Include # 4.0    [3] SYRIAC LETTER SOGDIAN ZHAIN..SYRIAC LETTER SOGDIAN FE
0750..076D    ; Include # 4.1   [30] ARABIC LETTER BEH WITH THREE DOTS HORIZONTALLY BELOW..ARABIC LETTER SEEN WITH TWO DOTS VERTICALLY ABOVE
076E..077F    ; Include # 5.1   [18] ARABIC LETTER HAH WITH SMALL ARABIC LETTER TAH BELOW..ARABIC LETTER KAF WITH TWO DOTS ABOVE
0780..07B0    ; Include # 3.0   [49] THAANA LETTER HAA..THAANA SUKUN
07B1          ; Include # 3.2        THAANA LETTER NAA
07C0..07F7    ; Include # 5.0   [56] NKO DIGIT ZERO..NKO SYMBOL GBAKURUNEN
07FA          ; Include # 5.0        NKO LAJANYALAN
07FD..07FF    ; Include # 11.0   [3] NKO DANTAYALAN..NKO TAMAN SIGN
0800..082D    ; Include # 5.2   [46] SAMARITAN LETTER ALAF..SAMARITAN MARK NEQUDAA
0836          ; Include # 5.2        SAMARITAN ABBREVIATION MARK
0840..085B    ; Include # 6.0   [28] MANDAIC LETTER HALQA..MANDAIC GEMINATION MARK
0860..086A    ; Include # 10.0  [11] SYRIAC LETTER MALAYALAM NGA..SYRIAC LETTER MALAYALAM SSA
0870..088E    ; Include # 14.0  [31] ARABIC LETTER ALEF WITH ATTACHED FATHA..ARABIC VERTICAL TAIL
088F          ; Include # 17.0       ARABIC LETTER NOON WITH RING ABOVE
0890..0891    ; Include # 14.0   [2] ARABIC POUND MARK ABOVE..ARABIC PIASTRE MARK ABOVE
0897          ; Include # 16.0       ARABIC PEPET
0898..089F    ; Include # 14.0   [8] ARABIC SMALL HIGH WORD AL-JUZ..ARABIC HALF MADDA OVER MADDA
08A0          ; Include # 6.1        ARABIC LETTER BEH WITH SMALL V BELOW
08A1          ; Include # 7.0        ARABIC LETTER BEH WITH HAMZA ABOVE
08A2..08AC    ; Include # 6.1   [11] ARABIC LETTER JEEM WITH TWO DOTS ABOVE..ARABIC LETTER ROHINGYA YEH
08AD..08B2    ; Include # 7.0    [6] ARABIC LETTER LOW ALEF..ARABIC LETTER ZAIN WITH INVERTED V ABOVE
08B3..08B4    ; Include # 8.0    [2] ARABIC LETTER AIN WITH THREE DOTS BELOW..ARABIC LETTER KAF WITH DOT BELOW
08B5          ; Include # 14.0       ARABIC LETTER QAF WITH DOT BELOW AND NO DOTS ABOVE
08B6..08BD    ; Include # 9.0    [8] ARABIC LETTER BEH WITH SMALL MEEM ABOVE..ARABIC LETTER AFRICAN NOON
08BE..08C7    ; Include # 13.0  [10] ARABIC LETTER PEH WITH SMALL V..ARABIC LETTER LAM WITH SMALL ARABIC LETTER TAH ABOVE
08C8..08D2    ; Include # 14.0  [11] ARABIC LETTER GRAF..ARABIC LARGE ROUND DOT INSIDE CIRCLE BELOW
08D3          ; Include # 11.0       ARABIC SMALL LOW WAW
08D4..08E1    ; Include # 9.0   [14] ARABIC SMALL HIGH WORD AR-RUB..ARABIC SMALL HIGH SIGN SAFHA
08E2          ; Include # 9.0        ARABIC DISPUTED END OF AYAH
08E3          ; Include # 8.0        ARABIC TURNED DAMMA BELOW
08E4..08FE    ; Include # 6.1   [27] ARABIC CURLY FATHA..ARABIC DAMMA WITH DOT
08FF          ; Include # 7.0        ARABIC MARK SIDEWAYS NOON GHUNNA
0900          ; Include # 5.2        DEVANAGARI SIGN INVERTED CANDRABINDU
0901..0903    ; Include # 1.1    [3] DEVANAGARI SIGN CANDRABINDU..DEVANAGARI SIGN VISARGA
0904          ; Include # 4.0        DEVANAGARI LETTER SHORT A
0905..0939    ; Include # 1.1   [53] DEVANAGARI LETTER A..DEVANAGARI LETTER HA
093A..093B    ; Include # 6.0    [2] DEVANAGARI VOWEL SIGN OE..DEVANAGARI VOWEL SIGN OOE
093C..094D    ; Include # 1.1   [18] DEVANAGARI SIGN NUKTA..DEVANAGARI SIGN VIRAMA
094E          ; Include # 5.2        DEVANAGARI VOWEL SIGN PRISHTHAMATRA E
094F          ; Include # 6.0        DEVANAGARI VOWEL SIGN AW
0950..0954    ; Include # 1.1    [5] DEVANAGARI OM..DEVANAGARI ACUTE ACCENT
0955          ; Include # 5.2        DEVANAGARI VOWEL SIGN CANDRA LONG E
0956..0957    ; Include # 6.0    [2] DEVANAGARI VOWEL SIGN UE..DEVANAGARI VOWEL SIGN UUE
0958..0963    ; Include # 1.1   [12] DEVANAGARI LETTER QA..DEVANAGARI VOWEL SIGN VOCALIC LL
0966..0970    ; Include # 1.1   [11] DEVANAGARI DIGIT ZERO..DEVANAGARI ABBREVIATION SIGN
0971..0972    ; Include # 5.1    [2] DEVANAGARI SIGN HIGH SPACING DOT..DEVANAGARI LETTER CANDRA A
0973..0977    ; Include # 6.0    [5] DEVANAGARI LETTER OE..DEVANAGARI LETTER UUE
0978          ; Include # 7.0        DEVANAGARI LETTER MARWARI DDA
0979..097A    ; Include # 5.2    [2] DEVANAGARI LETTER ZHA..DEVANAGARI LETTER HEAVY YA
097B..097C    ; Include # 5.0    [2] DEVANAGARI LETTER GGA..DEVANAGARI LETTER JJA
097D          ; Include # 4.1        DEVANAGARI LETTER GLOTTAL STOP
097E..097F    ; Include # 5.0    [2] DEVANAGARI LETTER DDDA..DEVANAGARI LETTER BBA
0980          ; Include # 7.0        BENGALI ANJI
0981..0983    ; Include # 1.1    [3] BENGALI SIGN CANDRABINDU..BENGALI SIGN VISARGA
0985..098C    ; Include # 1.1    [8] BENGALI LETTER A..BENGALI LETTER VOCALIC L
098F..0990    ; Include # 1.1    [2] BENGALI LETTER E..BENGALI LETTER AI
0993..09A8    ; Include # 1.1   [22] BENGALI LETTER O..BENGALI LETTER NA
09AA..09B0    ; Include # 1.1    [7] BENGALI LETTER PA..BENGALI LETTER RA
09B2          ; Include # 1.1        BENGALI LETTER LA
09B6..09B9    ; Include # 1.1    [4] BENGALI LETTER SHA..BENGALI LETTER HA
09BC          ; Include # 1.1        BENGALI SIGN NUKTA
09BD          ; Include # 4.0        BENGALI SIGN AVAGRAHA
09BE..09C4    ; Include # 1.1    [7] BENGALI VOWEL SIGN AA..BENGALI VOWEL SIGN VOCALIC RR
09C7..09C8    ; Include # 1.1    [2] BENGALI VOWEL SIGN E..BENGALI VOWEL SIGN AI
09CB..09CD    ; Include # 1.1    [3] BENGALI VOWEL SIGN O..BENGALI SIGN VIRAMA
09CE          ; Include # 4.1        BENGALI LETTER KHANDA TA
09D7          ; Include # 1.1        BENGALI AU LENGTH MARK
09DC..09DD    ; Include # 1.1    [2] BENGALI LETTER RRA..BENGALI LETTER RHA
09DF..09E3    ; Include # 1.1    [5] BENGALI LETTER YYA..BENGALI VOWEL SIGN VOCALIC LL
09E6..09FA    ; Include # 1.1   [21] BENGALI DIGIT ZERO..BENGALI ISSHAR
09FB          ; Include # 5.2        BENGALI GANDA MARK
09FC..09FD    ; Include # 10.0   [2] BENGALI LETTER VEDIC ANUSVARA..BENGALI ABBREVIATION SIGN
09FE          ; Include # 11.0       BENGALI SANDHI MARK
0A01          ; Include # 4.0        GURMUKHI SIGN ADAK BINDI
0A02          ; Include # 1.1        GURMUKHI SIGN BINDI
0A03          ; Include # 4.0        GURMUKHI SIGN VISARGA
0A05..0A0A    ; Include # 1.1    [6] GURMUKHI LETTER A..GURMUKHI LETTER UU
0A0F..0A10    ; Include # 1.1    [2] GURMUKHI LETTER EE..GURMUKHI LETTER AI
0A13..0A28    ; Include # 1.1   [22] GURMUKHI LETTER OO..GURMUKHI LETTER NA
0A2A..0A30    ; Include # 1.1    [7] GURMUKHI LETTER PA..GURMUKHI LETTER RA
0A32..0A33    ; Include # 1.1    [2] GURMUKHI LETTER LA..GURMUKHI LETTER LLA
0A35..0A36    ; Include # 1.1    [2] GURMUKHI LETTER VA..GURMUKHI LETTER SHA
0A38..0A39    ; Include # 1.1    [2] GURMUKHI LETTER SA..GURMUKHI LETTER HA
0A3C          ; Include # 1.1        GURMUKHI SIGN NUKTA
0A3E..0A42    ; Include # 1.1    [5] GURMUKHI VOWEL SIGN AA..GURMUKHI VOWEL SIGN UU
0A47..0A48    ; Include # 1.1    [2] GURMUKHI VOWEL SIGN EE..GURMUKHI VOWEL SIGN AI
0A4B..0A4D    ; Include # 1.1    [3] GURMUKHI VOWEL SIGN OO..GURMUKHI SIGN VIRAMA
0A51          ; Include # 5.1        GURMUKHI SIGN UDAAT
0A59..0A5C    ; Include # 1.1    [4] GURMUKHI LETTER KHHA..GURMUKHI LETTER RRA
0A5E          ; Include # 1.1        GURMUKHI LETTER FA
0A66..0A74    ; Include # 1.1   [15] GURMUKHI DIGIT ZERO..GURMUKHI EK ONKAR
0A75          ; Include # 5.1        GURMUKHI SIGN YAKASH
0A76          ; Include # 11.0       GURMUKHI ABBREVIATION SIGN
0A81..0A83    ; Include # 1.1    [3] GUJARATI SIGN CANDRABINDU..GUJARATI SIGN VISARGA
0A85..0A8B    ; Include # 1.1    [7] GUJARATI LETTER A..GUJARATI LETTER VOCALIC R
0A8C          ; Include # 4.0        GUJARATI LETTER VOCALIC L
0A8D          ; Include # 1.1        GUJARATI VOWEL CANDRA E
0A8F..0A91    ; Include # 1.1    [3] GUJARATI LETTER E..GUJARATI VOWEL CANDRA O
0A93..0AA8    ; Include # 1.1   [22] GUJARATI LETTER O..GUJARATI LETTER NA
0AAA..0AB0    ; Include # 1.1    [7] GUJARATI LETTER PA..GUJARATI LETTER RA
0AB2..0AB3    ; Include # 1.1    [2] GUJARATI LETTER LA..GUJARATI LETTER LLA
0AB5..0AB9    ; Include # 1.1    [5] GUJARATI LETTER VA..GUJARATI LETTER HA
0ABC..0AC5    ; Include # 1.1   [10] GUJARATI SIGN NUKTA..GUJARATI VOWEL SIGN CANDRA E
0AC7..0AC9    ; Include # 1.1    [3] GUJARATI VOWEL SIGN E..GUJARATI VOWEL SIGN CANDRA O
0ACB..0ACD    ; Include # 1.1    [3] GUJARATI VOWEL SIGN O..GUJARATI SIGN VIRAMA
0AD0          ; Include # 1.1        GUJARATI OM
0AE0          ; Include # 1.1        GUJARATI LETTER VOCALIC RR
0AE1..0AE3    ; Include # 4.0    [3] GUJARATI LETTER VOCALIC LL..GUJARATI VOWEL SIGN VOCALIC LL
0AE6..0AEF    ; Include # 1.1   [10] GUJARATI DIGIT ZERO..GUJARATI DIGIT NINE
0AF0          ; Include # 6.1        GUJARATI ABBREVIATION SIGN
0AF1          ; Include # 4.0        GUJARATI RUPEE SIGN
0AF9          ; Include # 8.0        GUJARATI LETTER ZHA
0AFA..0AFF    ; Include # 10.0   [6] GUJARATI SIGN SUKUN..GUJARATI SIGN TWO-CIRCLE NUKTA ABOVE
0B01..0B03    ; Include # 1.1    [3] ORIYA SIGN CANDRABINDU..ORIYA SIGN VISARGA
0B05..0B0C    ; Include # 1.1    [8] ORIYA LETTER A..ORIYA LETTER VOCALIC L
0B0F..0B10    ; Include # 1.1    [2] ORIYA LETTER E..ORIYA LETTER AI
0B13..0B28    ; Include # 1.1   [22] ORIYA LETTER O..ORIYA LETTER NA
0B2A..0B30    ; Include # 1.1    [7] ORIYA LETTER PA..ORIYA LETTER RA
0B32..0B33    ; Include # 1.1    [2] ORIYA LETTER LA..ORIYA LETTER LLA
0B35          ; Include # 4.0        ORIYA LETTER VA
0B36..0B39    ; Include # 1.1    [4] ORIYA LETTER SHA..ORIYA LETTER HA
0B3C..0B43    ; Include # 1.1    [8] ORIYA SIGN NUKTA..ORIYA VOWEL SIGN VOCALIC R
0B44          ; Include # 5.1        ORIYA VOWEL SIGN VOCALIC RR
0B47..0B48    ; Include # 1.1    [2] ORIYA VOWEL SIGN E..ORIYA VOWEL SIGN AI
0B4B..0B4D    ; Include # 1.1    [3] ORIYA VOWEL SIGN O..ORIYA SIGN VIRAMA
0B55          ; Include # 13.0       ORIYA SIGN OVERLINE
0B56..0B57    ; Include # 1.1    [2] ORIYA AI LENGTH MARK..ORIYA AU LENGTH MARK
0B5C..0B5D    ; Include # 1.1    [2] ORIYA LETTER RRA..ORIYA LETTER RHA
0B5F..0B61    ; Include # 1.1    [3] ORIYA LETTER YYA..ORIYA LETTER VOCALIC LL
0B62..0B63    ; Include # 5.1    [2] ORIYA VOWEL SIGN VOCALIC L..ORIYA VOWEL SIGN VOCALIC LL
0B66..0B70    ; Include # 1.1   [11] ORIYA DIGIT ZERO..ORIYA ISSHAR
0B71          ; Include # 4.0        ORIYA LETTER WA
0B72..0B77    ; Include # 6.0    [6] ORIYA FRACTION ONE QUARTER..ORIYA FRACTION THREE SIXTEENTHS
0B82..0B83    ; Include # 1.1    [2] TAMIL SIGN ANUSVARA..TAMIL SIGN VISARGA
0B85..0B8A    ; Include # 1.1    [6] TAMIL LETTER A..TAMIL LETTER UU
0B8E..0B90    ; Include # 1.1    [3] TAMIL LETTER E..TAMIL LETTER AI
0B92..0B95    ; Include # 1.1    [4] TAMIL LETTER O..TAMIL LETTER KA
0B99..0B9A    ; Include # 1.1    [2] TAMIL LETTER NGA..TAMIL LETTER CA
0B9C          ; Include # 1.1        TAMIL LETTER JA
0B9E..0B9F    ; Include # 1.1    [2] TAMIL LETTER NYA..TAMIL LETTER TTA
0BA3..0BA4    ; Include # 1.1    [2] TAMIL LETTER NNA..TAMIL LETTER TA
0BA8..0BAA    ; Include # 1.1    [3] TAMIL LETTER NA..TAMIL LETTER PA
0BAE..0BB5    ; Include # 1.1    [8] TAMIL LETTER MA..TAMIL LETTER VA
0BB6          ; Include # 4.1        TAMIL LETTER SHA
0BB7..0BB9    ; Include # 1.1    [3] TAMIL LETTER SSA..TAMIL LETTER HA
0BBE..0BC2    ; Include # 1.1    [5] TAMIL VOWEL SIGN AA..TAMIL VOWEL SIGN UU
0BC6..0BC8    ; Include # 1.1    [3] TAMIL VOWEL SIGN E..TAMIL VOWEL SIGN AI
0BCA..0BCD    ; Include # 1.1    [4] TAMIL VOWEL SIGN O..TAMIL SIGN VIRAMA
0BD0          ; Include # 5.1        TAMIL OM
0BD7          ; Include # 1.1        TAMIL AU LENGTH MARK
0BE6          ; Include # 4.1        TAMIL DIGIT ZERO
0BE7..0BF2    ; Include # 1.1   [12] TAMIL DIGIT ONE..TAMIL NUMBER ONE THOUSAND
0BF3..0BFA    ; Include # 4.0    [8] TAMIL DAY SIGN..TAMIL NUMBER SIGN
0C00          ; Include # 7.0        TELUGU SIGN COMBINING CANDRABINDU ABOVE
0C01..0C03    ; Include # 1.1    [3] TELUGU SIGN CANDRABINDU..TELUGU SIGN VISARGA
0C04          ; Include # 11.0       TELUGU SIGN COMBINING ANUSVARA ABOVE
