#Code	Age	GC	DT	Name	N4M	Trial	NFKCCF	UCA	Δ	Δ	Δ	N4M Hex	Trial Hex	NFKCCF Hex	UCA Hex	Trial Reasons
'1680	'3.0	'Zs	'None	OGHAM SPACE MARK	' 	' 	' 	' 			Tr≠UCA	'1680	'1680	'1680	'0020	16. NFKC_CF-None
'30A3	'1.1	'Lo	'None	KATAKANA LETTER SMALL I	'ィ	'ィ	'ィ	'イ			Tr≠UCA	'30A3	'30A3	'30A3	'30A4	16. NFKC_CF-None
'30A5	'1.1	'Lo	'None	KATAKANA LETTER SMALL U	'ゥ	'ゥ	'ゥ	'ウ			Tr≠UCA	'30A5	'30A5	'30A5	'30A6	16. NFKC_CF-None
'30A7	'1.1	'Lo	'None	KATAKANA LETTER SMALL E	'ェ	'ェ	'ェ	'エ			Tr≠UCA	'30A7	'30A7	'30A7	'30A8	16. NFKC_CF-None
'30A9	'1.1	'Lo	'None	KATAKANA LETTER SMALL O	'ォ	'ォ	'ォ	'オ			Tr≠UCA	'30A9	'30A9	'30A9	'30AA	16. NFKC_CF-None
'30C3	'1.1	'Lo	'None	KATAKANA LETTER SMALL TU	'ッ	'ッ	'ッ	'ツ			Tr≠UCA	'30C3	'30C3	'30C3	'30C4	16. NFKC_CF-None
'30E3	'1.1	'Lo	'None	KATAKANA LETTER SMALL YA	'ャ	'ャ	'ャ	'ヤ			Tr≠UCA	'30E3	'30E3	'30E3	'30E4	16. NFKC_CF-None
'30E5	'1.1	'Lo	'None	KATAKANA LETTER SMALL YU	'ュ	'ュ	'ュ	'ユ			Tr≠UCA	'30E5	'30E5	'30E5	'30E6	16. NFKC_CF-None
'30E7	'1.1	'Lo	'None	KATAKANA LETTER SMALL YO	'ョ	'ョ	'ョ	'ヨ			Tr≠UCA	'30E7	'30E7	'30E7	'30E8	16. NFKC_CF-None
'30EE	'1.1	'Lo	'None	KATAKANA LETTER SMALL WA	'ヮ	'ヮ	'ヮ	'ワ			Tr≠UCA	'30EE	'30EE	'30EE	'30EF	16. NFKC_CF-None
'30F5	'1.1	'Lo	'None	KATAKANA LETTER SMALL KA	'ヵ	'ヵ	'ヵ	'カ			Tr≠UCA	'30F5	'30F5	'30F5	'30AB	16. NFKC_CF-None
'30F6	'1.1	'Lo	'None	KATAKANA LETTER SMALL KE	'ヶ	'ヶ	'ヶ	'ケ			Tr≠UCA	'30F6	'30F6	'30F6	'30B1	16. NFKC_CF-None
'31B3	'3.0	'Lo	'None	BOPOMOFO LETTER INNN	'ㆳ	'ㆳ	'ㆳ	'ㆪ			Tr≠UCA	'31B3	'31B3	'31B3	'31AA	16. NFKC_CF-None
'31B4	'3.0	'Lo	'None	BOPOMOFO FINAL LETTER P	'ㆴ	'ㆴ	'ㆴ	'ㄆ			Tr≠UCA	'31B4	'31B4	'31B4	'3106	16. NFKC_CF-None
'31B5	'3.0	'Lo	'None	BOPOMOFO FINAL LETTER T	'ㆵ	'ㆵ	'ㆵ	'ㄊ			Tr≠UCA	'31B5	'31B5	'31B5	'310A	16. NFKC_CF-None
'31B6	'3.0	'Lo	'None	BOPOMOFO FINAL LETTER K	'ㆶ	'ㆶ	'ㆶ	'ㄎ			Tr≠UCA	'31B6	'31B6	'31B6	'310E	16. NFKC_CF-None
'31B7	'3.0	'Lo	'None	BOPOMOFO FINAL LETTER H	'ㆷ	'ㆷ	'ㆷ	'ㄏ			Tr≠UCA	'31B7	'31B7	'31B7	'310F	16. NFKC_CF-None
'31F0	'3.2	'Lo	'None	KATAKANA LETTER SMALL KU	'ㇰ	'ㇰ	'ㇰ	'ク			Tr≠UCA	'31F0	'31F0	'31F0	'30AF	16. NFKC_CF-None
'31F1	'3.2	'Lo	'None	KATAKANA LETTER SMALL SI	'ㇱ	'ㇱ	'ㇱ	'シ			Tr≠UCA	'31F1	'31F1	'31F1	'30B7	16. NFKC_CF-None
'31F2	'3.2	'Lo	'None	KATAKANA LETTER SMALL SU	'ㇲ	'ㇲ	'ㇲ	'ス			Tr≠UCA	'31F2	'31F2	'31F2	'30B9	16. NFKC_CF-None
'31F3	'3.2	'Lo	'None	KATAKANA LETTER SMALL TO	'ㇳ	'ㇳ	'ㇳ	'ト			Tr≠UCA	'31F3	'31F3	'31F3	'30C8	16. NFKC_CF-None
'31F4	'3.2	'Lo	'None	KATAKANA LETTER SMALL NU	'ㇴ	'ㇴ	'ㇴ	'ヌ			Tr≠UCA	'31F4	'31F4	'31F4	'30CC	16. NFKC_CF-None
'31F5	'3.2	'Lo	'None	KATAKANA LETTER SMALL HA	'ㇵ	'ㇵ	'ㇵ	'ハ			Tr≠UCA	'31F5	'31F5	'31F5	'30CF	16. NFKC_CF-None
'31F6	'3.2	'Lo	'None	KATAKANA LETTER SMALL HI	'ㇶ	'ㇶ	'ㇶ	'ヒ			Tr≠UCA	'31F6	'31F6	'31F6	'30D2	16. NFKC_CF-None
'31F7	'3.2	'Lo	'None	KATAKANA LETTER SMALL HU	'ㇷ	'ㇷ	'ㇷ	'フ			Tr≠UCA	'31F7	'31F7	'31F7	'30D5	16. NFKC_CF-None
'31F8	'3.2	'Lo	'None	KATAKANA LETTER SMALL HE	'ㇸ	'ㇸ	'ㇸ	'ヘ			Tr≠UCA	'31F8	'31F8	'31F8	'30D8	16. NFKC_CF-None
'31F9	'3.2	'Lo	'None	KATAKANA LETTER SMALL HO	'ㇹ	'ㇹ	'ㇹ	'ホ			Tr≠UCA	'31F9	'31F9	'31F9	'30DB	16. NFKC_CF-None
'31FA	'3.2	'Lo	'None	KATAKANA LETTER SMALL MU	'ㇺ	'ㇺ	'ㇺ	'ム			Tr≠UCA	'31FA	'31FA	'31FA	'30E0	16. NFKC_CF-None
'31FB	'3.2	'Lo	'None	KATAKANA LETTER SMALL RA	'ㇻ	'ㇻ	'ㇻ	'ラ			Tr≠UCA	'31FB	'31FB	'31FB	'30E9	16. NFKC_CF-None
'31FC	'3.2	'Lo	'None	KATAKANA LETTER SMALL RI	'ㇼ	'ㇼ	'ㇼ	'リ			Tr≠UCA	'31FC	'31FC	'31FC	'30EA	16. NFKC_CF-None
'31FD	'3.2	'Lo	'None	KATAKANA LETTER SMALL RU	'ㇽ	'ㇽ	'ㇽ	'ル			Tr≠UCA	'31FD	'31FD	'31FD	'30EB	16. NFKC_CF-None
'31FE	'3.2	'Lo	'None	KATAKANA LETTER SMALL RE	'ㇾ	'ㇾ	'ㇾ	'レ			Tr≠UCA	'31FE	'31FE	'31FE	'30EC	16. NFKC_CF-None
'31FF	'3.2	'Lo	'None	KATAKANA LETTER SMALL RO	'ㇿ	'ㇿ	'ㇿ	'ロ			Tr≠UCA	'31FF	'31FF	'31FF	'30ED	16. NFKC_CF-None
'A610	'5.1	'Lo	'None	VAI SYLLABLE NDOLE FA	'ꘐ	'ꘐ	'ꘐ	'ꕘ			Tr≠UCA	'A610	'A610	'A610	'A558	16. NFKC_CF-None
'A611	'5.1	'Lo	'None	VAI SYLLABLE NDOLE KA	'ꘑ	'ꘑ	'ꘑ	'ꕪ			Tr≠UCA	'A611	'A611	'A611	'A56A	16. NFKC_CF-None
'A612	'5.1	'Lo	'None	VAI SYLLABLE NDOLE SOO	'ꘒ	'ꘒ	'ꘒ	'ꖇ			Tr≠UCA	'A612	'A612	'A612	'A587	16. NFKC_CF-None
'A613	'5.1	'Lo	'None	VAI SYMBOL FEENG	'ꘓ	'ꘓ	'ꘓ	'ꔌꘋ			Tr≠UCA	'A613	'A613	'A613	'A50C A60B	16. NFKC_CF-None
'A614	'5.1	'Lo	'None	VAI SYMBOL KEENG	'ꘔ	'ꘔ	'ꘔ	'ꔞꘋ			Tr≠UCA	'A614	'A614	'A614	'A51E A60B	16. NFKC_CF-None
'A615	'5.1	'Lo	'None	VAI SYMBOL TING	'ꘕ	'ꘕ	'ꘕ	'ꔳꘋ			Tr≠UCA	'A615	'A615	'A615	'A533 A60B	16. NFKC_CF-None
'A616	'5.1	'Lo	'None	VAI SYMBOL NII	'ꘖ	'ꘖ	'ꘖ	'ꕇꘌ			Tr≠UCA	'A616	'A616	'A616	'A547 A60C	16. NFKC_CF-None
'A617	'5.1	'Lo	'None	VAI SYMBOL BANG	'ꘗ	'ꘗ	'ꘗ	'ꕒꘋ			Tr≠UCA	'A617	'A617	'A617	'A552 A60B	16. NFKC_CF-None
'A618	'5.1	'Lo	'None	VAI SYMBOL FAA	'ꘘ	'ꘘ	'ꘘ	'ꕘꘌ			Tr≠UCA	'A618	'A618	'A618	'A558 A60C	16. NFKC_CF-None
'A619	'5.1	'Lo	'None	VAI SYMBOL TAA	'ꘙ	'ꘙ	'ꘙ	'ꕚꘌ			Tr≠UCA	'A619	'A619	'A619	'A55A A60C	16. NFKC_CF-None
'A61A	'5.1	'Lo	'None	VAI SYMBOL DANG	'ꘚ	'ꘚ	'ꘚ	'ꕠꘋ			Tr≠UCA	'A61A	'A61A	'A61A	'A560 A60B	16. NFKC_CF-None
'A61B	'5.1	'Lo	'None	VAI SYMBOL DOONG	'ꘛ	'ꘛ	'ꘛ	'ꖅꘋ			Tr≠UCA	'A61B	'A61B	'A61B	'A585 A60B	16. NFKC_CF-None
'A61C	'5.1	'Lo	'None	VAI SYMBOL KUNG	'ꘜ	'ꘜ	'ꘜ	'ꖴꘋ			Tr≠UCA	'A61C	'A61C	'A61C	'A5B4 A60B	16. NFKC_CF-None
'A61D	'5.1	'Lo	'None	VAI SYMBOL TONG	'ꘝ	'ꘝ	'ꘝ	'ꗋꘋ			Tr≠UCA	'A61D	'A61D	'A61D	'A5CB A60B	16. NFKC_CF-None
'A61E	'5.1	'Lo	'None	VAI SYMBOL DO-O	'ꘞ	'ꘞ	'ꘞ	'ꗑꘌ			Tr≠UCA	'A61E	'A61E	'A61E	'A5D1 A60C	16. NFKC_CF-None
'A61F	'5.1	'Lo	'None	VAI SYMBOL JONG	'ꘟ	'ꘟ	'ꘟ	'ꗘꘋ			Tr≠UCA	'A61F	'A61F	'A61F	'A5D8 A60B	16. NFKC_CF-None
'A62A	'5.1	'Lo	'None	VAI SYLLABLE NDOLE MA	'ꘪ	'ꘪ	'ꘪ	'ꕮ			Tr≠UCA	'A62A	'A62A	'A62A	'A56E	16. NFKC_CF-None
'A62B	'5.1	'Lo	'None	VAI SYLLABLE NDOLE DO	'ꘫ	'ꘫ	'ꘫ	'ꗑ			Tr≠UCA	'A62B	'A62B	'A62B	'A5D1	16. NFKC_CF-None
'A66E	'5.1	'Lo	'None	CYRILLIC LETTER MULTIOCULAR O	'ꙮ	'ꙮ	'ꙮ	'о			Tr≠UCA	'A66E	'A66E	'A66E	'043E	16. NFKC_CF-None
'A8F3	'5.2	'Lo	'None	DEVANAGARI SIGN CANDRABINDU VIRAMA	'ꣳ	'ꣳ	'ꣳ	'ꣲ			Tr≠UCA	'A8F3	'A8F3	'A8F3	'A8F2	16. NFKC_CF-None
'A8F4	'5.2	'Lo	'None	DEVANAGARI SIGN DOUBLE CANDRABINDU VIRAMA	'ꣴ	'ꣴ	'ꣴ	'ꣲ			Tr≠UCA	'A8F4	'A8F4	'A8F4	'A8F2	16. NFKC_CF-None
'A8F5	'5.2	'Lo	'None	DEVANAGARI SIGN CANDRABINDU TWO	'ꣵ	'ꣵ	'ꣵ	'ꣲ			Tr≠UCA	'A8F5	'A8F5	'A8F5	'A8F2	16. NFKC_CF-None
'A8F6	'5.2	'Lo	'None	DEVANAGARI SIGN CANDRABINDU THREE	'ꣶ	'ꣶ	'ꣶ	'ꣲ			Tr≠UCA	'A8F6	'A8F6	'A8F6	'A8F2	16. NFKC_CF-None
'A8F7	'5.2	'Lo	'None	DEVANAGARI SIGN CANDRABINDU AVAGRAHA	'ꣷ	'ꣷ	'ꣷ	'ꣲ			Tr≠UCA	'A8F7	'A8F7	'A8F7	'A8F2	16. NFKC_CF-None
'A9AC	'5.2	'Lo	'None	JAVANESE LETTER RA AGUNG	'ꦬ	'ꦬ	'ꦬ	'ꦫ			Tr≠UCA	'A9AC	'A9AC	'A9AC	'A9AB	16. NFKC_CF-None
'06E5	'1.1	'Lm	'None	ARABIC SMALL WAW	'ۥ	'ۥ	'ۥ	'و			Tr≠UCA	'06E5	'06E5	'06E5	'0648	16. NFKC_CF-None
'06E6	'1.1	'Lm	'None	ARABIC SMALL YEH	'ۦ	'ۦ	'ۦ	'ي			Tr≠UCA	'06E6	'06E6	'06E6	'064A	16. NFKC_CF-None
'07FA	'5.0	'Lm	'None	NKO LAJANYALAN	'ߺ	'ߺ	'ߺ	'∅			Tr≠UCA	'07FA	'07FA	'07FA	'	16. NFKC_CF-None
'1D4E	'4.0	'Lm	'None	MODIFIER LETTER SMALL TURNED I	'ᵎ	'ᵎ	'ᵎ	'ᴉ			Tr≠UCA	'1D4E	'1D4E	'1D4E	'1D09	16. NFKC_CF-None
'3032	'1.1	'Lm	'None	VERTICAL KANA REPEAT WITH VOICED SOUND MARK	'〲	'〲	'〲	'〱゙			Tr≠UCA	'3032	'3032	'3032	'3031 3099	16. NFKC_CF-None
'3034	'1.1	'Lm	'None	VERTICAL KANA REPEAT WITH VOICED SOUND MARK UPPER HALF	'〴	'〴	'〴	'〳゙			Tr≠UCA	'3034	'3034	'3034	'3033 3099	16. NFKC_CF-None
'01E3	'1.1	'Ll	'Can	LATIN SMALL LETTER AE WITH MACRON	'ǣ	'ǣ	'ǣ	'ᷓē			Tr≠UCA	'01E3	'01E3	'01E3	'1DD3 0113	16. NFKC_CF-Canonical
'01FD	'1.1	'Ll	'Can	LATIN SMALL LETTER AE WITH ACUTE	'ǽ	'ǽ	'ǽ	'ᷓé			Tr≠UCA	'01FD	'01FD	'01FD	'1DD3 00E9	16. NFKC_CF-Canonical
'01FF	'1.1	'Ll	'Can	LATIN SMALL LETTER O WITH STROKE AND ACUTE	'ǿ	'ǿ	'ǿ	'ó̸			Tr≠UCA	'01FF	'01FF	'01FF	'00F3 0338	16. NFKC_CF-Canonical
'1FBE	'1.1	'Ll	'Can	GREEK PROSGEGRAMMENI	'ι	'ι	'ι	'ͅ			Tr≠UCA	'03B9	'03B9	'03B9	'0345	16. NFKC_CF-Canonical
'1D6CA	'3.1	'Ll	'Font	MATHEMATICAL BOLD SMALL IOTA	'ι	'ι	'ι	'ͅ			Tr≠UCA	'03B9	'03B9	'03B9	'0345	16. NFKC_CF-Font
'1D704	'3.1	'Ll	'Font	MATHEMATICAL ITALIC SMALL IOTA	'ι	'ι	'ι	'ͅ			Tr≠UCA	'03B9	'03B9	'03B9	'0345	16. NFKC_CF-Font
'1D73E	'3.1	'Ll	'Font	MATHEMATICAL BOLD ITALIC SMALL IOTA	'ι	'ι	'ι	'ͅ			Tr≠UCA	'03B9	'03B9	'03B9	'0345	16. NFKC_CF-Font
'1D778	'3.1	'Ll	'Font	MATHEMATICAL SANS-SERIF BOLD SMALL IOTA	'ι	'ι	'ι	'ͅ			Tr≠UCA	'03B9	'03B9	'03B9	'0345	16. NFKC_CF-Font
'1D7B2	'3.1	'Ll	'Font	MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL IOTA	'ι	'ι	'ι	'ͅ			Tr≠UCA	'03B9	'03B9	'03B9	'0345	16. NFKC_CF-Font
'210F	'1.1	'Ll	'Font	PLANCK CONSTANT OVER TWO PI	'ħ	'ħ	'ħ	'h̵			Tr≠UCA	'0127	'0127	'0127	'0068 0335	16. NFKC_CF-Font
'00E6	'1.1	'Ll	'None	LATIN SMALL LETTER AE	'æ	'æ	'æ	'ᷓe			Tr≠UCA	'00E6	'00E6	'00E6	'1DD3 0065	16. NFKC_CF-None
'00F8	'1.1	'Ll	'None	LATIN SMALL LETTER O WITH STROKE	'ø	'ø	'ø	'o̸			Tr≠UCA	'00F8	'00F8	'00F8	'006F 0338	16. NFKC_CF-None
'0111	'1.1	'Ll	'None	LATIN SMALL LETTER D WITH STROKE	'đ	'đ	'đ	'd̵			Tr≠UCA	'0111	'0111	'0111	'0064 0335	16. NFKC_CF-None
'0127	'1.1	'Ll	'None	LATIN SMALL LETTER H WITH STROKE	'ħ	'ħ	'ħ	'h̵			Tr≠UCA	'0127	'0127	'0127	'0068 0335	16. NFKC_CF-None
'0142	'1.1	'Ll	'None	LATIN SMALL LETTER L WITH STROKE	'ł	'ł	'ł	'l̵			Tr≠UCA	'0142	'0142	'0142	'006C 0335	16. NFKC_CF-None
'018D	'1.1	'Ll	'None	LATIN SMALL LETTER TURNED DELTA	'ƍ	'ƍ	'ƍ	'zw			Tr≠UCA	'018D	'018D	'018D	'007A 0077	16. NFKC_CF-None
'01BE	'1.1	'Ll	'None	LATIN LETTER INVERTED GLOTTAL STOP WITH STROKE	'ƾ	'ƾ	'ƾ	'ts			Tr≠UCA	'01BE	'01BE	'01BE	'0074 0073	16. NFKC_CF-None
'0238	'4.1	'Ll	'None	LATIN SMALL LETTER DB DIGRAPH	'ȸ	'ȸ	'ȸ	'db			Tr≠UCA	'0238	'0238	'0238	'0064 0062	16. NFKC_CF-None
'0239	'4.1	'Ll	'None	LATIN SMALL LETTER QP DIGRAPH	'ȹ	'ȹ	'ȹ	'qp			Tr≠UCA	'0239	'0239	'0239	'0071 0070	16. NFKC_CF-None
'02A3	'1.1	'Ll	'None	LATIN SMALL LETTER DZ DIGRAPH	'ʣ	'ʣ	'ʣ	'dz			Tr≠UCA	'02A3	'02A3	'02A3	'0064 007A	16. NFKC_CF-None
'02A4	'1.1	'Ll	'None	LATIN SMALL LETTER DEZH DIGRAPH	'ʤ	'ʤ	'ʤ	'dʒ			Tr≠UCA	'02A4	'02A4	'02A4	'0064 0292	16. NFKC_CF-None
'02A5	'1.1	'Ll	'None	LATIN SMALL LETTER DZ DIGRAPH WITH CURL	'ʥ	'ʥ	'ʥ	'dʑ			Tr≠UCA	'02A5	'02A5	'02A5	'0064 0291	16. NFKC_CF-None
'02A6	'1.1	'Ll	'None	LATIN SMALL LETTER TS DIGRAPH	'ʦ	'ʦ	'ʦ	'ts			Tr≠UCA	'02A6	'02A6	'02A6	'0074 0073	16. NFKC_CF-None
'02A7	'1.1	'Ll	'None	LATIN SMALL LETTER TESH DIGRAPH	'ʧ	'ʧ	'ʧ	'tʃ			Tr≠UCA	'02A7	'02A7	'02A7	'0074 0283	16. NFKC_CF-None
'02A8	'1.1	'Ll	'None	LATIN SMALL LETTER TC DIGRAPH WITH CURL	'ʨ	'ʨ	'ʨ	'tɕ			Tr≠UCA	'02A8	'02A8	'02A8	'0074 0255	16. NFKC_CF-None
'02A9	'3.0	'Ll	'None	LATIN SMALL LETTER FENG DIGRAPH	'ʩ	'ʩ	'ʩ	'fŋ			Tr≠UCA	'02A9	'02A9	'02A9	'0066 014B	16. NFKC_CF-None
'02AA	'3.0	'Ll	'None	LATIN SMALL LETTER LS DIGRAPH	'ʪ	'ʪ	'ʪ	'ls			Tr≠UCA	'02AA	'02AA	'02AA	'006C 0073	16. NFKC_CF-None
'02AB	'3.0	'Ll	'None	LATIN SMALL LETTER LZ DIGRAPH	'ʫ	'ʫ	'ʫ	'lz			Tr≠UCA	'02AB	'02AB	'02AB	'006C 007A	16. NFKC_CF-None
'03B9	'1.1	'Ll	'None	GREEK SMALL LETTER IOTA	'ι	'ι	'ι	'ͅ			Tr≠UCA	'03B9	'03B9	'03B9	'0345	16. NFKC_CF-None
'03D7	'3.0	'Ll	'None	GREEK KAI SYMBOL	'ϗ	'ϗ	'ϗ	'και			Tr≠UCA	'03D7	'03D7	'03D7	'03BA 03B1 03B9	16. NFKC_CF-None
'13F8	'8.0	'Ll	'None	CHEROKEE SMALL LETTER YE	'Ᏸ	'Ᏸ	'Ᏸ	'ᏸ			Tr≠UCA	'13F0	'13F0	'13F0	'13F8	16. NFKC_CF-None
'13F9	'8.0	'Ll	'None	CHEROKEE SMALL LETTER YI	'Ᏹ	'Ᏹ	'Ᏹ	'ᏹ			Tr≠UCA	'13F1	'13F1	'13F1	'13F9	16. NFKC_CF-None
'13FA	'8.0	'Ll	'None	CHEROKEE SMALL LETTER YO	'Ᏺ	'Ᏺ	'Ᏺ	'ᏺ			Tr≠UCA	'13F2	'13F2	'13F2	'13FA	16. NFKC_CF-None
'13FB	'8.0	'Ll	'None	CHEROKEE SMALL LETTER YU	'Ᏻ	'Ᏻ	'Ᏻ	'ᏻ			Tr≠UCA	'13F3	'13F3	'13F3	'13FB	16. NFKC_CF-None
'13FC	'8.0	'Ll	'None	CHEROKEE SMALL LETTER YV	'Ᏼ	'Ᏼ	'Ᏼ	'ᏼ			Tr≠UCA	'13F4	'13F4	'13F4	'13FC	16. NFKC_CF-None
'13FD	'8.0	'Ll	'None	CHEROKEE SMALL LETTER MV	'Ᏽ	'Ᏽ	'Ᏽ	'ᏽ			Tr≠UCA	'13F5	'13F5	'13F5	'13FD	16. NFKC_CF-None
'1EFB	'5.1	'Ll	'None	LATIN SMALL LETTER MIDDLE-WELSH LL	'ỻ	'ỻ	'ỻ	'll			Tr≠UCA	'1EFB	'1EFB	'1EFB	'006C 006C	16. NFKC_CF-None
'2CE4	'4.1	'Ll	'None	COPTIC SYMBOL KAI	'ⳤ	'ⳤ	'ⳤ	'ⲕⲁⲓ			Tr≠UCA	'2CE4	'2CE4	'2CE4	'2C95 2C81 2C93	16. NFKC_CF-None
'A669	'5.1	'Ll	'None	CYRILLIC SMALL LETTER MONOCULAR O	'ꙩ	'ꙩ	'ꙩ	'о			Tr≠UCA	'A669	'A669	'A669	'043E	16. NFKC_CF-None
'A66B	'5.1	'Ll	'None	CYRILLIC SMALL LETTER BINOCULAR O	'ꙫ	'ꙫ	'ꙫ	'о			Tr≠UCA	'A66B	'A66B	'A66B	'043E	16. NFKC_CF-None
'A66D	'5.1	'Ll	'None	CYRILLIC SMALL LETTER DOUBLE MONOCULAR O	'ꙭ	'ꙭ	'ꙭ	'о			Tr≠UCA	'A66D	'A66D	'A66D	'043E	16. NFKC_CF-None
'A699	'7.0	'Ll	'None	CYRILLIC SMALL LETTER DOUBLE O	'ꚙ	'ꚙ	'ꚙ	'о			Tr≠UCA	'A699	'A699	'A699	'043E	16. NFKC_CF-None
'A69B	'7.0	'Ll	'None	CYRILLIC SMALL LETTER CROSSED O	'ꚛ	'ꚛ	'ꚛ	'о			Tr≠UCA	'A69B	'A69B	'A69B	'043E	16. NFKC_CF-None
'A729	'5.1	'Ll	'None	LATIN SMALL LETTER TZ	'ꜩ	'ꜩ	'ꜩ	'tz			Tr≠UCA	'A729	'A729	'A729	'0074 007A	16. NFKC_CF-None
'A733	'5.1	'Ll	'None	LATIN SMALL LETTER AA	'ꜳ	'ꜳ	'ꜳ	'aa			Tr≠UCA	'A733	'A733	'A733	'0061 0061	16. NFKC_CF-None
'A735	'5.1	'Ll	'None	LATIN SMALL LETTER AO	'ꜵ	'ꜵ	'ꜵ	'ao			Tr≠UCA	'A735	'A735	'A735	'0061 006F	16. NFKC_CF-None
'A737	'5.1	'Ll	'None	LATIN SMALL LETTER AU	'ꜷ	'ꜷ	'ꜷ	'au			Tr≠UCA	'A737	'A737	'A737	'0061 0075	16. NFKC_CF-None
'A739	'5.1	'Ll	'None	LATIN SMALL LETTER AV	'ꜹ	'ꜹ	'ꜹ	'av			Tr≠UCA	'A739	'A739	'A739	'0061 0076	16. NFKC_CF-None
'A73B	'5.1	'Ll	'None	LATIN SMALL LETTER AV WITH HORIZONTAL BAR	'ꜻ	'ꜻ	'ꜻ	'ᷓv			Tr≠UCA	'A73B	'A73B	'A73B	'1DD3 0076	16. NFKC_CF-None
'A73D	'5.1	'Ll	'None	LATIN SMALL LETTER AY	'ꜽ	'ꜽ	'ꜽ	'ay			Tr≠UCA	'A73D	'A73D	'A73D	'0061 0079	16. NFKC_CF-None
'A74F	'5.1	'Ll	'None	LATIN SMALL LETTER OO	'ꝏ	'ꝏ	'ꝏ	'oo			Tr≠UCA	'A74F	'A74F	'A74F	'006F 006F	16. NFKC_CF-None
'A761	'5.1	'Ll	'None	LATIN SMALL LETTER VY	'ꝡ	'ꝡ	'ꝡ	'vy			Tr≠UCA	'A761	'A761	'A761	'0076 0079	16. NFKC_CF-None
'A79B	'7.0	'Ll	'None	LATIN SMALL LETTER VOLAPUK AE	'ꞛ	'ꞛ	'ꞛ	'ä			Tr≠UCA	'A79B	'A79B	'A79B	'00E4	16. NFKC_CF-None
'A79D	'7.0	'Ll	'None	LATIN SMALL LETTER VOLAPUK OE	'ꞝ	'ꞝ	'ꞝ	'ö			Tr≠UCA	'A79D	'A79D	'A79D	'00F6	16. NFKC_CF-None
'A79F	'7.0	'Ll	'None	LATIN SMALL LETTER VOLAPUK UE	'ꞟ	'ꞟ	'ꞟ	'ü			Tr≠UCA	'A79F	'A79F	'A79F	'00FC	16. NFKC_CF-None
'A7A1	'6.0	'Ll	'None	LATIN SMALL LETTER G WITH OBLIQUE STROKE	'ꞡ	'ꞡ	'ꞡ	'g̶			Tr≠UCA	'A7A1	'A7A1	'A7A1	'0067 0336	16. NFKC_CF-None
'A7A3	'6.0	'Ll	'None	LATIN SMALL LETTER K WITH OBLIQUE STROKE	'ꞣ	'ꞣ	'ꞣ	'k̶			Tr≠UCA	'A7A3	'A7A3	'A7A3	'006B 0336	16. NFKC_CF-None
'A7A5	'6.0	'Ll	'None	LATIN SMALL LETTER N WITH OBLIQUE STROKE	'ꞥ	'ꞥ	'ꞥ	'n̶			Tr≠UCA	'A7A5	'A7A5	'A7A5	'006E 0336	16. NFKC_CF-None
'A7A7	'6.0	'Ll	'None	LATIN SMALL LETTER R WITH OBLIQUE STROKE	'ꞧ	'ꞧ	'ꞧ	'r̶			Tr≠UCA	'A7A7	'A7A7	'A7A7	'0072 0336	16. NFKC_CF-None
'A7A9	'6.0	'Ll	'None	LATIN SMALL LETTER S WITH OBLIQUE STROKE	'ꞩ	'ꞩ	'ꞩ	's̶			Tr≠UCA	'A7A9	'A7A9	'A7A9	'0073 0336	16. NFKC_CF-None
'AB70	'8.0	'Ll	'None	CHEROKEE SMALL LETTER A	'Ꭰ	'Ꭰ	'Ꭰ	'ꭰ			Tr≠UCA	'13A0	'13A0	'13A0	'AB70	16. NFKC_CF-None
'AB71	'8.0	'Ll	'None	CHEROKEE SMALL LETTER E	'Ꭱ	'Ꭱ	'Ꭱ	'ꭱ			Tr≠UCA	'13A1	'13A1	'13A1	'AB71	16. NFKC_CF-None
'AB72	'8.0	'Ll	'None	CHEROKEE SMALL LETTER I	'Ꭲ	'Ꭲ	'Ꭲ	'ꭲ			Tr≠UCA	'13A2	'13A2	'13A2	'AB72	16. NFKC_CF-None
'AB73	'8.0	'Ll	'None	CHEROKEE SMALL LETTER O	'Ꭳ	'Ꭳ	'Ꭳ	'ꭳ			Tr≠UCA	'13A3	'13A3	'13A3	'AB73	16. NFKC_CF-None
'AB74	'8.0	'Ll	'None	CHEROKEE SMALL LETTER U	'Ꭴ	'Ꭴ	'Ꭴ	'ꭴ			Tr≠UCA	'13A4	'13A4	'13A4	'AB74	16. NFKC_CF-None
'AB75	'8.0	'Ll	'None	CHEROKEE SMALL LETTER V	'Ꭵ	'Ꭵ	'Ꭵ	'ꭵ			Tr≠UCA	'13A5	'13A5	'13A5	'AB75	16. NFKC_CF-None
'AB76	'8.0	'Ll	'None	CHEROKEE SMALL LETTER GA	'Ꭶ	'Ꭶ	'Ꭶ	'ꭶ			Tr≠UCA	'13A6	'13A6	'13A6	'AB76	16. NFKC_CF-None
'AB77	'8.0	'Ll	'None	CHEROKEE SMALL LETTER KA	'Ꭷ	'Ꭷ	'Ꭷ	'ꭷ			Tr≠UCA	'13A7	'13A7	'13A7	'AB77	16. NFKC_CF-None
'AB78	'8.0	'Ll	'None	CHEROKEE SMALL LETTER GE	'Ꭸ	'Ꭸ	'Ꭸ	'ꭸ			Tr≠UCA	'13A8	'13A8	'13A8	'AB78	16. NFKC_CF-None
