# DRAFT emoji-data.txt
# For details about the format and other information, see /../../../reports/tr51/index.html#Data_Files.
#
# Format
# Code ;	Default Style ;	Ordering ;	Annotations ;	Sources	# Version Char Name
#
U+1F1EA U+1F1F9 ;	emoji ;	940 ;	ethiopia, flag, Ethiopia ;	x 	# V6.0 (🇪🇹) flag for Ethiopia
U+1F1EA U+1F1FA ;	emoji ;	941 ;	european, flag, union, European Union ;	x 	# V6.0 (🇪🇺) flag for European Union
U+1F1EB U+1F1F0 ;	emoji ;	942 ;	falkland, flag, islands, islas, malvinas, Falkland Islands ;	x 	# V6.0 (🇫🇰) flag for Falkland Islands
U+1F1EB U+1F1F4 ;	emoji ;	943 ;	faeroe, faroe, flag, islands, Faroe Islands ;	x 	# V6.0 (🇫🇴) flag for Faroe Islands
U+1F1EB U+1F1EF ;	emoji ;	944 ;	fiji, flag, Fiji ;	x 	# V6.0 (🇫🇯) flag for Fiji
U+1F1EB U+1F1EE ;	emoji ;	945 ;	finland, flag, Finland ;	x 	# V6.0 (🇫🇮) flag for Finland
U+1F1EB U+1F1F7 ;	emoji ;	946 ;	flag, france, France ;	j 	# V6.0 (🇫🇷) flag for France
U+1F1EC U+1F1EB ;	emoji ;	947 ;	flag, french, guiana, French Guiana ;	x 	# V6.0 (🇬🇫) flag for French Guiana
U+1F1F5 U+1F1EB ;	emoji ;	948 ;	flag, french, polynesia, French Polynesia ;	x 	# V6.0 (🇵🇫) flag for French Polynesia
U+1F1F9 U+1F1EB ;	emoji ;	949 ;	flag, french, southern, territories, French Southern Territories ;	x 	# V6.0 (🇹🇫) flag for French Southern Territories
U+1F1EC U+1F1E6 ;	emoji ;	950 ;	flag, gabon, Gabon ;	x 	# V6.0 (🇬🇦) flag for Gabon
U+1F1EC U+1F1F2 ;	emoji ;	951 ;	flag, gambia, Gambia ;	x 	# V6.0 (🇬🇲) flag for Gambia
U+1F1EC U+1F1EA ;	emoji ;	952 ;	flag, georgia, Georgia ;	x 	# V6.0 (🇬🇪) flag for Georgia
U+1F1E9 U+1F1EA ;	emoji ;	953 ;	flag, germany, Germany ;	j 	# V6.0 (🇩🇪) flag for Germany
U+1F1EC U+1F1ED ;	emoji ;	954 ;	flag, ghana, Ghana ;	x 	# V6.0 (🇬🇭) flag for Ghana
U+1F1EC U+1F1EE ;	emoji ;	955 ;	flag, gibraltar, Gibraltar ;	x 	# V6.0 (🇬🇮) flag for Gibraltar
U+1F1EC U+1F1F7 ;	emoji ;	956 ;	flag, greece, Greece ;	x 	# V6.0 (🇬🇷) flag for Greece
U+1F1EC U+1F1F1 ;	emoji ;	957 ;	flag, greenland, Greenland ;	x 	# V6.0 (🇬🇱) flag for Greenland
U+1F1EC U+1F1E9 ;	emoji ;	958 ;	flag, grenada, Grenada ;	x 	# V6.0 (🇬🇩) flag for Grenada
U+1F1EC U+1F1F5 ;	emoji ;	959 ;	flag, guadeloupe, Guadeloupe ;	x 	# V6.0 (🇬🇵) flag for Guadeloupe
U+1F1EC U+1F1FA ;	emoji ;	960 ;	flag, guam, Guam ;	x 	# V6.0 (🇬🇺) flag for Guam
U+1F1EC U+1F1F9 ;	emoji ;	961 ;	flag, guatemala, Guatemala ;	x 	# V6.0 (🇬🇹) flag for Guatemala
U+1F1EC U+1F1EC ;	emoji ;	962 ;	channel, flag, guernsey, islands, Guernsey ;	x 	# V6.0 (🇬🇬) flag for Guernsey
U+1F1EC U+1F1F3 ;	emoji ;	963 ;	flag, guinea, Guinea ;	x 	# V6.0 (🇬🇳) flag for Guinea
U+1F1EC U+1F1FC ;	emoji ;	964 ;	bissau, flag, guinea, Guinea-Bissau ;	x 	# V6.0 (🇬🇼) flag for Guinea-Bissau
U+1F1EC U+1F1FE ;	emoji ;	965 ;	flag, guyana, Guyana ;	x 	# V6.0 (🇬🇾) flag for Guyana
U+1F1ED U+1F1F9 ;	emoji ;	966 ;	flag, haiti, Haiti ;	x 	# V6.0 (🇭🇹) flag for Haiti
U+1F1ED U+1F1F2 ;	emoji ;	967 ;	flag, heard, island, islands, mcdonald, Heard & McDonald Islands ;	x 	# V6.0 (🇭🇲) flag for Heard & McDonald Islands
U+1F1ED U+1F1F3 ;	emoji ;	968 ;	flag, honduras, Honduras ;	x 	# V6.0 (🇭🇳) flag for Honduras
U+1F1ED U+1F1F0 ;	emoji ;	969 ;	china, flag, hong, kong, Hong Kong ;	x 	# V6.0 (🇭🇰) flag for Hong Kong
U+1F1ED U+1F1FA ;	emoji ;	970 ;	flag, hungary, Hungary ;	x 	# V6.0 (🇭🇺) flag for Hungary
U+1F1EE U+1F1F8 ;	emoji ;	971 ;	flag, iceland, Iceland ;	x 	# V6.0 (🇮🇸) flag for Iceland
U+1F1EE U+1F1F3 ;	emoji ;	972 ;	flag, india, India ;	x 	# V6.0 (🇮🇳) flag for India
U+1F1EE U+1F1E9 ;	emoji ;	973 ;	flag, indonesia, Indonesia ;	x 	# V6.0 (🇮🇩) flag for Indonesia
U+1F1EE U+1F1F7 ;	emoji ;	974 ;	flag, iran, islamic, rep., republic, Iran ;	x 	# V6.0 (🇮🇷) flag for Iran
U+1F1EE U+1F1F6 ;	emoji ;	975 ;	flag, iraq, Iraq ;	x 	# V6.0 (🇮🇶) flag for Iraq
U+1F1EE U+1F1EA ;	emoji ;	976 ;	flag, ireland, Ireland ;	x 	# V6.0 (🇮🇪) flag for Ireland
U+1F1EE U+1F1F2 ;	emoji ;	977 ;	flag, isle, man, Isle of Man ;	x 	# V6.0 (🇮🇲) flag for Isle of Man
U+1F1EE U+1F1F1 ;	emoji ;	978 ;	flag, israel, Israel ;	x 	# V6.0 (🇮🇱) flag for Israel
U+1F1EE U+1F1F9 ;	emoji ;	979 ;	flag, italy, Italy ;	j 	# V6.0 (🇮🇹) flag for Italy
U+1F1EF U+1F1F2 ;	emoji ;	980 ;	flag, jamaica, Jamaica ;	x 	# V6.0 (🇯🇲) flag for Jamaica
U+1F1EF U+1F1F5 ;	emoji ;	981 ;	flag, japan, Japan ;	j 	# V6.0 (🇯🇵) flag for Japan
U+1F1EF U+1F1EA ;	emoji ;	982 ;	flag, jersey, Jersey ;	x 	# V6.0 (🇯🇪) flag for Jersey
U+1F1EF U+1F1F4 ;	emoji ;	983 ;	flag, jordan, Jordan ;	x 	# V6.0 (🇯🇴) flag for Jordan
U+1F1F0 U+1F1FF ;	emoji ;	984 ;	flag, kazakhstan, Kazakhstan ;	x 	# V6.0 (🇰🇿) flag for Kazakhstan
U+1F1F0 U+1F1EA ;	emoji ;	985 ;	flag, kenya, Kenya ;	x 	# V6.0 (🇰🇪) flag for Kenya
U+1F1F0 U+1F1EE ;	emoji ;	986 ;	flag, kiribati, Kiribati ;	x 	# V6.0 (🇰🇮) flag for Kiribati
U+1F1FD U+1F1F0 ;	emoji ;	987 ;	flag, kosovo, Kosovo ;	x 	# V6.0 (🇽🇰) flag for Kosovo
U+1F1F0 U+1F1FC ;	emoji ;	988 ;	flag, kuwait, Kuwait ;	x 	# V6.0 (🇰🇼) flag for Kuwait
U+1F1F0 U+1F1EC ;	emoji ;	989 ;	flag, kyrgyz, kyrgyzstan, republic, Kyrgyzstan ;	x 	# V6.0 (🇰🇬) flag for Kyrgyzstan
U+1F1F1 U+1F1E6 ;	emoji ;	990 ;	democratic, flag, lao, laos, republic, Laos ;	x 	# V6.0 (🇱🇦) flag for Laos
U+1F1F1 U+1F1FB ;	emoji ;	991 ;	flag, latvia, Latvia ;	x 	# V6.0 (🇱🇻) flag for Latvia
U+1F1F1 U+1F1E7 ;	emoji ;	992 ;	flag, lebanon, Lebanon ;	x 	# V6.0 (🇱🇧) flag for Lebanon
U+1F1F1 U+1F1F8 ;	emoji ;	993 ;	flag, lesotho, Lesotho ;	x 	# V6.0 (🇱🇸) flag for Lesotho
U+1F1F1 U+1F1F7 ;	emoji ;	994 ;	flag, liberia, Liberia ;	x 	# V6.0 (🇱🇷) flag for Liberia
U+1F1F1 U+1F1FE ;	emoji ;	995 ;	arab, flag, libya, libyan, Libya ;	x 	# V6.0 (🇱🇾) flag for Libya
U+1F1F1 U+1F1EE ;	emoji ;	996 ;	flag, liechtenstein, Liechtenstein ;	x 	# V6.0 (🇱🇮) flag for Liechtenstein
U+1F1F1 U+1F1F9 ;	emoji ;	997 ;	flag, lithuania, Lithuania ;	x 	# V6.0 (🇱🇹) flag for Lithuania
U+1F1F1 U+1F1FA ;	emoji ;	998 ;	flag, luxembourg, Luxembourg ;	x 	# V6.0 (🇱🇺) flag for Luxembourg
U+1F1F2 U+1F1F4 ;	emoji ;	999 ;	administrative, china, flag, macao, macau, region, special, Macau ;	x 	# V6.0 (🇲🇴) flag for Macau
U+1F1F2 U+1F1F0 ;	emoji ;	1000 ;	flag, former, fyr, macedonia, rep., republic, Macedonia ;	x 	# V6.0 (🇲🇰) flag for Macedonia
U+1F1F2 U+1F1EC ;	emoji ;	1001 ;	flag, madagascar, Madagascar ;	x 	# V6.0 (🇲🇬) flag for Madagascar
U+1F1F2 U+1F1FC ;	emoji ;	1002 ;	flag, malawi, Malawi ;	x 	# V6.0 (🇲🇼) flag for Malawi
U+1F1F2 U+1F1FE ;	emoji ;	1003 ;	flag, malaysia, Malaysia ;	x 	# V6.0 (🇲🇾) flag for Malaysia
U+1F1F2 U+1F1FB ;	emoji ;	1004 ;	flag, maldives, Maldives ;	x 	# V6.0 (🇲🇻) flag for Maldives
U+1F1F2 U+1F1F1 ;	emoji ;	1005 ;	flag, mali, Mali ;	x 	# V6.0 (🇲🇱) flag for Mali
U+1F1F2 U+1F1F9 ;	emoji ;	1006 ;	flag, malta, Malta ;	x 	# V6.0 (🇲🇹) flag for Malta
U+1F1F2 U+1F1ED ;	emoji ;	1007 ;	flag, islands, marshall, Marshall Islands ;	x 	# V6.0 (🇲🇭) flag for Marshall Islands
U+1F1F2 U+1F1F6 ;	emoji ;	1008 ;	flag, martinique, Martinique ;	x 	# V6.0 (🇲🇶) flag for Martinique
U+1F1F2 U+1F1F7 ;	emoji ;	1009 ;	flag, mauritania, Mauritania ;	x 	# V6.0 (🇲🇷) flag for Mauritania
U+1F1F2 U+1F1FA ;	emoji ;	1010 ;	flag, mauritius, Mauritius ;	x 	# V6.0 (🇲🇺) flag for Mauritius
U+1F1FE U+1F1F9 ;	emoji ;	1011 ;	flag, mayotte, Mayotte ;	x 	# V6.0 (🇾🇹) flag for Mayotte
U+1F1F2 U+1F1FD ;	emoji ;	1012 ;	flag, mexico, Mexico ;	x 	# V6.0 (🇲🇽) flag for Mexico
U+1F1EB U+1F1F2 ;	emoji ;	1013 ;	fed., federated, flag, micronesia, Micronesia ;	x 	# V6.0 (🇫🇲) flag for Micronesia
U+1F1F2 U+1F1E9 ;	emoji ;	1014 ;	flag, moldova, republic, Moldova ;	x 	# V6.0 (🇲🇩) flag for Moldova
U+1F1F2 U+1F1E8 ;	emoji ;	1015 ;	flag, monaco, Monaco ;	x 	# V6.0 (🇲🇨) flag for Monaco
U+1F1F2 U+1F1F3 ;	emoji ;	1016 ;	flag, mongolia, Mongolia ;	x 	# V6.0 (🇲🇳) flag for Mongolia
U+1F1F2 U+1F1EA ;	emoji ;	1017 ;	flag, montenegro, Montenegro ;	x 	# V6.0 (🇲🇪) flag for Montenegro
U+1F1F2 U+1F1F8 ;	emoji ;	1018 ;	flag, montserrat, Montserrat ;	x 	# V6.0 (🇲🇸) flag for Montserrat
U+1F1F2 U+1F1E6 ;	emoji ;	1019 ;	flag, morocco, Morocco ;	x 	# V6.0 (🇲🇦) flag for Morocco
U+1F1F2 U+1F1FF ;	emoji ;	1020 ;	flag, mozambique, Mozambique ;	x 	# V6.0 (🇲🇿) flag for Mozambique
U+1F1F2 U+1F1F2 ;	emoji ;	1021 ;	burma, flag, myanmar, Myanmar  ;	x 	# V6.0 (🇲🇲) flag for Myanmar 
U+1F1F3 U+1F1E6 ;	emoji ;	1022 ;	flag, namibia, Namibia ;	x 	# V6.0 (🇳🇦) flag for Namibia
U+1F1F3 U+1F1F7 ;	emoji ;	1023 ;	flag, nauru, Nauru ;	x 	# V6.0 (🇳🇷) flag for Nauru
U+1F1F3 U+1F1F5 ;	emoji ;	1024 ;	flag, nepal, Nepal ;	x 	# V6.0 (🇳🇵) flag for Nepal
U+1F1F3 U+1F1F1 ;	emoji ;	1025 ;	flag, netherlands, Netherlands ;	x 	# V6.0 (🇳🇱) flag for Netherlands
U+1F1F3 U+1F1E8 ;	emoji ;	1026 ;	caledonia, flag, new, New Caledonia ;	x 	# V6.0 (🇳🇨) flag for New Caledonia
U+1F1F3 U+1F1FF ;	emoji ;	1027 ;	flag, new, zealand, New Zealand ;	x 	# V6.0 (🇳🇿) flag for New Zealand
U+1F1F3 U+1F1EE ;	emoji ;	1028 ;	flag, nicaragua, Nicaragua ;	x 	# V6.0 (🇳🇮) flag for Nicaragua
U+1F1F3 U+1F1EA ;	emoji ;	1029 ;	flag, niger, Niger ;	x 	# V6.0 (🇳🇪) flag for Niger
U+1F1F3 U+1F1EC ;	emoji ;	1030 ;	flag, nigeria, Nigeria ;	x 	# V6.0 (🇳🇬) flag for Nigeria
U+1F1F3 U+1F1FA ;	emoji ;	1031 ;	flag, niue, Niue ;	x 	# V6.0 (🇳🇺) flag for Niue
U+1F1F3 U+1F1EB ;	emoji ;	1032 ;	flag, island, norfolk, Norfolk Island ;	x 	# V6.0 (🇳🇫) flag for Norfolk Island
U+1F1F2 U+1F1F5 ;	emoji ;	1033 ;	flag, islands, mariana, northern, Northern Mariana Islands ;	x 	# V6.0 (🇲🇵) flag for Northern Mariana Islands
U+1F1F0 U+1F1F5 ;	emoji ;	1034 ;	dem., democratic, flag, korea, north, rep., republic, North Korea ;	x 	# V6.0 (🇰🇵) flag for North Korea
U+1F1F3 U+1F1F4 ;	emoji ;	1035 ;	flag, norway, Norway ;	x 	# V6.0 (🇳🇴) flag for Norway
U+1F1F4 U+1F1F2 ;	emoji ;	1036 ;	flag, oman, Oman ;	x 	# V6.0 (🇴🇲) flag for Oman
U+1F1F5 U+1F1F0 ;	emoji ;	1037 ;	flag, pakistan, Pakistan ;	x 	# V6.0 (🇵🇰) flag for Pakistan
U+1F1F5 U+1F1FC ;	emoji ;	1038 ;	flag, palau, Palau ;	x 	# V6.0 (🇵🇼) flag for Palau
U+1F1F5 U+1F1F8 ;	emoji ;	1039 ;	bank, flag, gaza, occupied, palestine, palestinian, strip, territories, territory, west, Palestinian Territories ;	x 	# V6.0 (🇵🇸) flag for Palestinian Territories
U+1F1F5 U+1F1E6 ;	emoji ;	1040 ;	flag, panama, Panama ;	x 	# V6.0 (🇵🇦) flag for Panama
U+1F1F5 U+1F1EC ;	emoji ;	1041 ;	flag, guinea, new, papua, Papua New Guinea ;	x 	# V6.0 (🇵🇬) flag for Papua New Guinea
U+1F1F5 U+1F1FE ;	emoji ;	1042 ;	flag, paraguay, Paraguay ;	x 	# V6.0 (🇵🇾) flag for Paraguay
U+1F1F5 U+1F1EA ;	emoji ;	1043 ;	flag, peru, Peru ;	x 	# V6.0 (🇵🇪) flag for Peru
U+1F1F5 U+1F1ED ;	emoji ;	1044 ;	flag, philippines, Philippines ;	x 	# V6.0 (🇵🇭) flag for Philippines
U+1F1F5 U+1F1F3 ;	emoji ;	1045 ;	flag, islands, pitcairn, Pitcairn Islands ;	x 	# V6.0 (🇵🇳) flag for Pitcairn Islands
U+1F1F5 U+1F1F1 ;	emoji ;	1046 ;	flag, poland, Poland ;	x 	# V6.0 (🇵🇱) flag for Poland
U+1F1F5 U+1F1F9 ;	emoji ;	1047 ;	flag, portugal, Portugal ;	x 	# V6.0 (🇵🇹) flag for Portugal
U+1F1F5 U+1F1F7 ;	emoji ;	1048 ;	flag, puerto, rico, Puerto Rico ;	x 	# V6.0 (🇵🇷) flag for Puerto Rico
U+1F1F6 U+1F1E6 ;	emoji ;	1049 ;	flag, qatar, Qatar ;	x 	# V6.0 (🇶🇦) flag for Qatar
U+1F1F7 U+1F1EA ;	emoji ;	1050 ;	flag, reunion, réunion, Réunion ;	x 	# V6.0 (🇷🇪) flag for Réunion
U+1F1F7 U+1F1F4 ;	emoji ;	1051 ;	flag, romania, Romania ;	x 	# V6.0 (🇷🇴) flag for Romania
U+1F1F7 U+1F1FA ;	emoji ;	1052 ;	federation, flag, russia, russian, Russia ;	j 	# V6.0 (🇷🇺) flag for Russia
U+1F1F7 U+1F1FC ;	emoji ;	1053 ;	flag, republic, rwanda, Rwanda ;	x 	# V6.0 (🇷🇼) flag for Rwanda
U+1F1FC U+1F1F8 ;	emoji ;	1054 ;	flag, samoa, Samoa ;	x 	# V6.0 (🇼🇸) flag for Samoa
U+1F1F8 U+1F1F2 ;	emoji ;	1055 ;	flag, marino, san, San Marino ;	x 	# V6.0 (🇸🇲) flag for San Marino
U+1F1F8 U+1F1F9 ;	emoji ;	1056 ;	flag, principe, príncipe, sao, são, tome, tomé, São Tomé & Príncipe ;	x 	# V6.0 (🇸🇹) flag for São Tomé & Príncipe
U+1F1F8 U+1F1E6 ;	emoji ;	1057 ;	arabia, flag, saudi, Saudi Arabia ;	x 	# V6.0 (🇸🇦) flag for Saudi Arabia
U+1F1F8 U+1F1F3 ;	emoji ;	1058 ;	flag, senegal, Senegal ;	x 	# V6.0 (🇸🇳) flag for Senegal
U+1F1F7 U+1F1F8 ;	emoji ;	1059 ;	flag, serbia, Serbia ;	x 	# V6.0 (🇷🇸) flag for Serbia
U+1F1F8 U+1F1E8 ;	emoji ;	1060 ;	flag, seychelles, Seychelles ;	x 	# V6.0 (🇸🇨) flag for Seychelles
U+1F1F8 U+1F1F1 ;	emoji ;	1061 ;	flag, leone, sierra, Sierra Leone ;	x 	# V6.0 (🇸🇱) flag for Sierra Leone
U+1F1F8 U+1F1EC ;	emoji ;	1062 ;	flag, singapore, Singapore ;	x 	# V6.0 (🇸🇬) flag for Singapore
U+1F1F8 U+1F1FD ;	emoji ;	1063 ;	dutch, flag, maarten, sint, Sint Maarten ;	x 	# V6.0 (🇸🇽) flag for Sint Maarten
U+1F1F8 U+1F1F0 ;	emoji ;	1064 ;	flag, republic, slovak, slovakia, Slovakia ;	x 	# V6.0 (🇸🇰) flag for Slovakia
U+1F1F8 U+1F1EE ;	emoji ;	1065 ;	flag, slovenia, Slovenia ;	x 	# V6.0 (🇸🇮) flag for Slovenia
U+1F1F8 U+1F1E7 ;	emoji ;	1066 ;	flag, islands, solomon, Solomon Islands ;	x 	# V6.0 (🇸🇧) flag for Solomon Islands
U+1F1F8 U+1F1F4 ;	emoji ;	1067 ;	flag, somalia, Somalia ;	x 	# V6.0 (🇸🇴) flag for Somalia
U+1F1FF U+1F1E6 ;	emoji ;	1068 ;	africa, flag, south, South Africa ;	x 	# V6.0 (🇿🇦) flag for South Africa
U+1F1EC U+1F1F8 ;	emoji ;	1069 ;	flag, georgia, islands, sandwich, south, South Georgia & South Sandwich Islands ;	x 	# V6.0 (🇬🇸) flag for South Georgia & South Sandwich Islands
U+1F1F0 U+1F1F7 ;	emoji ;	1070 ;	flag, korea, rep., republic, south, South Korea ;	j 	# V6.0 (🇰🇷) flag for South Korea
U+1F1F8 U+1F1F8 ;	emoji ;	1071 ;	flag, south, sudan, South Sudan ;	x 	# V6.0 (🇸🇸) flag for South Sudan
U+1F1EA U+1F1F8 ;	emoji ;	1072 ;	flag, spain, Spain ;	j 	# V6.0 (🇪🇸) flag for Spain
U+1F1F1 U+1F1F0 ;	emoji ;	1073 ;	flag, lanka, sri, Sri Lanka ;	x 	# V6.0 (🇱🇰) flag for Sri Lanka
U+1F1E7 U+1F1F1 ;	emoji ;	1074 ;	barthelemy, barthélemy, flag, saint, st., St. Barthélemy ;	x 	# V6.0 (🇧🇱) flag for St. Barthélemy
U+1F1F8 U+1F1ED ;	emoji ;	1075 ;	ascension, cunha, flag, helena, saint, st., tristan, St. Helena ;	x 	# V6.0 (🇸🇭) flag for St. Helena
U+1F1F0 U+1F1F3 ;	emoji ;	1076 ;	flag, kitts, nevis, saint, st., St. Kitts & Nevis ;	x 	# V6.0 (🇰🇳) flag for St. Kitts & Nevis
U+1F1F1 U+1F1E8 ;	emoji ;	1077 ;	flag, lucia, saint, st., St. Lucia ;	x 	# V6.0 (🇱🇨) flag for St. Lucia
U+1F1F2 U+1F1EB ;	emoji ;	1078 ;	flag, french, martin, saint, st., St. Martin ;	x 	# V6.0 (🇲🇫) flag for St. Martin
U+1F1F5 U+1F1F2 ;	emoji ;	1079 ;	flag, miquelon, pierre, saint, st., St. Pierre & Miquelon ;	x 	# V6.0 (🇵🇲) flag for St. Pierre & Miquelon
U+1F1FB U+1F1E8 ;	emoji ;	1080 ;	flag, grenadines, saint, st., vincent, St. Vincent & Grenadines ;	x 	# V6.0 (🇻🇨) flag for St. Vincent & Grenadines
U+1F1F8 U+1F1E9 ;	emoji ;	1081 ;	flag, sudan, Sudan ;	x 	# V6.0 (🇸🇩) flag for Sudan
U+1F1F8 U+1F1F7 ;	emoji ;	1082 ;	flag, suriname, Suriname ;	x 	# V6.0 (🇸🇷) flag for Suriname
U+1F1F8 U+1F1EF ;	emoji ;	1083 ;	flag, islands, jan, mayen, svalbard, Svalbard & Jan Mayen ;	x 	# V6.0 (🇸🇯) flag for Svalbard & Jan Mayen
U+1F1F8 U+1F1FF ;	emoji ;	1084 ;	flag, swaziland, Swaziland ;	x 	# V6.0 (🇸🇿) flag for Swaziland
U+1F1F8 U+1F1EA ;	emoji ;	1085 ;	flag, sweden, Sweden ;	x 	# V6.0 (🇸🇪) flag for Sweden
U+1F1E8 U+1F1ED ;	emoji ;	1086 ;	flag, switzerland, Switzerland ;	x 	# V6.0 (🇨🇭) flag for Switzerland
U+1F1F8 U+1F1FE ;	emoji ;	1087 ;	arab, flag, republic, syria, syrian, Syria ;	x 	# V6.0 (🇸🇾) flag for Syria
U+1F1F9 U+1F1FC ;	emoji ;	1088 ;	china, flag, province, taiwan, Taiwan ;	x 	# V6.0 (🇹🇼) flag for Taiwan
U+1F1F9 U+1F1EF ;	emoji ;	1089 ;	flag, tajikistan, Tajikistan ;	x 	# V6.0 (🇹🇯) flag for Tajikistan
U+1F1F9 U+1F1FF ;	emoji ;	1090 ;	flag, republic, tanzania, united, Tanzania ;	x 	# V6.0 (🇹🇿) flag for Tanzania
U+1F1F9 U+1F1ED ;	emoji ;	1091 ;	flag, thailand, Thailand ;	x 	# V6.0 (🇹🇭) flag for Thailand
U+1F1F9 U+1F1F1 ;	emoji ;	1092 ;	east, flag, leste, timor, Timor-Leste ;	x 	# V6.0 (🇹🇱) flag for Timor-Leste
U+1F1F9 U+1F1EC ;	emoji ;	1093 ;	flag, togo, Togo ;	x 	# V6.0 (🇹🇬) flag for Togo
U+1F1F9 U+1F1F0 ;	emoji ;	1094 ;	flag, tokelau, Tokelau ;	x 	# V6.0 (🇹🇰) flag for Tokelau
U+1F1F9 U+1F1F4 ;	emoji ;	1095 ;	flag, tonga, Tonga ;	x 	# V6.0 (🇹🇴) flag for Tonga
U+1F1F9 U+1F1F9 ;	emoji ;	1096 ;	flag, tobago, trinidad, Trinidad & Tobago ;	x 	# V6.0 (🇹🇹) flag for Trinidad & Tobago
U+1F1F9 U+1F1E6 ;	emoji ;	1097 ;	cunha, flag, tristan, Tristan da Cunha ;	x 	# V6.0 (🇹🇦) flag for Tristan da Cunha
U+1F1F9 U+1F1F3 ;	emoji ;	1098 ;	flag, tunisia, Tunisia ;	x 	# V6.0 (🇹🇳) flag for Tunisia
U+1F1F9 U+1F1F7 ;	emoji ;	1099 ;	flag, turkey, Turkey ;	x 	# V6.0 (🇹🇷) flag for Turkey
U+1F1F9 U+1F1F2 ;	emoji ;	1100 ;	flag, turkmenistan, Turkmenistan ;	x 	# V6.0 (🇹🇲) flag for Turkmenistan
U+1F1F9 U+1F1E8 ;	emoji ;	1101 ;	caicos, flag, islands, turks, Turks & Caicos Islands ;	x 	# V6.0 (🇹🇨) flag for Turks & Caicos Islands
U+1F1F9 U+1F1FB ;	emoji ;	1102 ;	flag, tuvalu, Tuvalu ;	x 	# V6.0 (🇹🇻) flag for Tuvalu
U+1F1FA U+1F1EC ;	emoji ;	1103 ;	flag, uganda, Uganda ;	x 	# V6.0 (🇺🇬) flag for Uganda
U+1F1FA U+1F1E6 ;	emoji ;	1104 ;	flag, ukraine, Ukraine ;	x 	# V6.0 (🇺🇦) flag for Ukraine
U+1F1E6 U+1F1EA ;	emoji ;	1105 ;	arab, emirates, flag, united, United Arab Emirates ;	x 	# V6.0 (🇦🇪) flag for United Arab Emirates
U+1F1EC U+1F1E7 ;	emoji ;	1106 ;	britain, cornwall, flag, great, ireland, kingdom, northern, scotland, united, wales, United Kingdom ;	j 	# V6.0 (🇬🇧) flag for United Kingdom
U+1F1FA U+1F1F8 ;	emoji ;	1107 ;	america, flag, u.s., u.s.a., united, us, usa, United States ;	j 	# V6.0 (🇺🇸) flag for United States
U+1F1FA U+1F1FE ;	emoji ;	1108 ;	flag, uruguay, Uruguay ;	x 	# V6.0 (🇺🇾) flag for Uruguay
U+1F1FA U+1F1F2 ;	emoji ;	1109 ;	flag, islands, outlying, u.s., united, U.S. Outlying Islands ;	x 	# V6.0 (🇺🇲) flag for U.S. Outlying Islands
U+1F1FB U+1F1EE ;	emoji ;	1110 ;	flag, islands, u.s., united, virgin, U.S. Virgin Islands ;	x 	# V6.0 (🇻🇮) flag for U.S. Virgin Islands
U+1F1FA U+1F1FF ;	emoji ;	1111 ;	flag, uzbekistan, Uzbekistan ;	x 	# V6.0 (🇺🇿) flag for Uzbekistan
U+1F1FB U+1F1FA ;	emoji ;	1112 ;	flag, vanuatu, Vanuatu ;	x 	# V6.0 (🇻🇺) flag for Vanuatu
U+1F1FB U+1F1E6 ;	emoji ;	1113 ;	city, flag, holy, see, vatican, Vatican City ;	x 	# V6.0 (🇻🇦) flag for Vatican City
U+1F1FB U+1F1EA ;	emoji ;	1114 ;	bolivarian, flag, republic, venezuela, Venezuela ;	x 	# V6.0 (🇻🇪) flag for Venezuela
U+1F1FB U+1F1F3 ;	emoji ;	1115 ;	flag, nam, viet, vietnam, Vietnam ;	x 	# V6.0 (🇻🇳) flag for Vietnam
U+1F1FC U+1F1EB ;	emoji ;	1116 ;	flag, futuna, islands, wallis, Wallis & Futuna ;	x 	# V6.0 (🇼🇫) flag for Wallis & Futuna
U+1F1EA U+1F1ED ;	emoji ;	1117 ;	flag, sahara, western, Western Sahara ;	x 	# V6.0 (🇪🇭) flag for Western Sahara
U+1F1FE U+1F1EA ;	emoji ;	1118 ;	flag, rep., yemen, Yemen ;	x 	# V6.0 (🇾🇪) flag for Yemen
U+1F1FF U+1F1F2 ;	emoji ;	1119 ;	flag, zambia, Zambia ;	x 	# V6.0 (🇿🇲) flag for Zambia
U+1F1FF U+1F1FC ;	emoji ;	1120 ;	flag, zimbabwe, Zimbabwe ;	x 	# V6.0 (🇿🇼) flag for Zimbabwe
U+2B06 ;	text ;	1121 ;	arrow ;	aj 	# V4.0 (⬆) upwards black arrow
U+2197 ;	text ;	1122 ;	arrow, northeast ;	j 	# V1.1 (↗) north east arrow
U+27A1 ;	text ;	1123 ;	arrow ;	zaj 	# V1.1 (➡) black rightwards arrow
U+2198 ;	text ;	1124 ;	arrow, southeast ;	j 	# V1.1 (↘) south east arrow
U+2B07 ;	text ;	1125 ;	arrow, down ;	aj 	# V4.0 (⬇) downwards black arrow
U+2199 ;	text ;	1126 ;	arrow, southwest ;	j 	# V1.1 (↙) south west arrow
U+2B05 ;	text ;	1127 ;	arrow ;	aj 	# V4.0 (⬅) leftwards black arrow
U+2196 ;	text ;	1128 ;	arrow, northwest ;	j 	# V1.1 (↖) north west arrow
U+2195 ;	text ;	1129 ;	arrow ;	zj 	# V1.1 (↕) up down arrow
